time,Btc-open,Btc-high,Btc-low,Btc-close,Btc-volume,Eth-open,Eth-high,Eth-low,Eth-volume,Eth-close
27/09/2023,26208.43,26830,26088.37,26357.62,14123.89691,1593,1632.94,1582.38,80254.44655,1597.65
28/09/2023,26357.56,27313.86,26321.37,27027.14,18975.87764,1597.65,1668.55,1596.93,136755.3821,1652.94
29/09/2023,27027.44,27238.9,26661.71,26907,12712.27178,1652.94,1688.16,1648.33,96959.81986,1667.21
30/09/2023,26905.57,27097.25,26884.86,26961,4413.309481,1667.2,1694.25,1665.98,52608.92317,1670.84
01/10/2023,26961,28062.62,26955.25,27995.46,8747.068888,1670.84,1755.2,1668.51,75393.93445,1733.4
02/10/2023,27995.46,28613.37,27302.3,27504.04,25148.25342,1733.42,1743.84,1637.82,158288.8722,1662.62
03/10/2023,27504.03,27672.12,27160.47,27428.96,14334.10858,1662.62,1670.61,1643.56,75294.23778,1656.91
04/10/2023,27428.96,27842.38,27208.65,27786.75,10238.17053,1656.91,1657.91,1626.01,80420.09103,1646.58
05/10/2023,27786.12,28140,27358.05,27412.96,14136.04784,1646.58,1655.28,1608,88002.97784,1611.63
06/10/2023,27413.15,28288.88,27173.41,27945.17,12908.75146,1611.83,1662.23,1611.78,71144.41945,1645.95
07/10/2023,27945.17,28040.84,27861.2,27976.43,3489.915957,1645.9,1648.7,1631.01,27241.91429,1634.65
08/10/2023,27976.44,28109.94,27708.6,27933.55,4118.563811,1634.64,1642.33,1617.31,38081.14823,1633.78
09/10/2023,27933.54,28003.7,27268.63,27596.67,10218.62556,1633.77,1636.51,1548.22,102399.5598,1580.13
10/10/2023,27596.67,27739.94,27291.81,27393.29,10265.79358,1580.13,1595.15,1550.18,79103.82962,1567.63
11/10/2023,27393.28,27478.61,26521.32,26869.19,16466.26612,1567.63,1578.53,1545.5,79781.25311,1566.46
12/10/2023,26867.97,26939.55,26537.72,26750.51,7881.215049,1566.45,1568.05,1520.85,68485.99936,1539.25
13/10/2023,26752.06,27122.24,26662.62,26863.53,8694.600971,1539.26,1574.66,1537.31,63935.58299,1552.04
14/10/2023,26863.54,26988.12,26797,26851.71,2786.760097,1552.03,1561.53,1544.65,20369.55429,1554.87
15/10/2023,26851.71,27301.37,26806.06,27186.13,6215.851305,1554.98,1566.92,1548.3,28564.73004,1558.01
16/10/2023,27186.13,30000,27135.92,28520.24,36471.75024,1558.01,1641.41,1555.2,140896.4686,1600.02
17/10/2023,28520.24,28637.21,28083.19,28408.83,14171.43181,1600.03,1601.44,1552.74,63796.8799,1565.24
18/10/2023,28408.51,28999.98,28151.6,28326.51,11820.68114,1565.25,1586.27,1556.01,57059.23547,1563.67
19/10/2023,28326.24,28938.96,28122.57,28735.34,12662.68,1563.66,1576.25,1542.36,59230.76611,1567.48
20/10/2023,28734.51,30248,28591.85,29684.73,20095.91529,1567.5,1632.11,1562,110280.4028,1604.96
21/10/2023,29684.73,30369,29475.06,29924.84,6369.934753,1604.94,1644.77,1593.06,63605.34689,1629.38
22/10/2023,29925.91,30275,29670,30004.15,5720.289659,1629.37,1668.28,1622.36,64860.76692,1664.43
23/10/2023,30004.14,35000,29890.89,33087.58,33228.46735,1664.43,1799.55,1657.95,191320.1592,1766.27
24/10/2023,33079.72,35157.23,32851.45,33922.52,38506.35963,1766.24,1854.62,1725.79,261859.9008,1785.28
25/10/2023,33921.66,35144,33690.91,34506.35,18668.45817,1785.06,1818.29,1760.2,126450.2986,1787.58
26/10/2023,34504.33,34843.04,33735.86,34154.71,15867.44697,1787.58,1865.86,1762.67,162066.4581,1803.57
27/10/2023,34153.35,34249.99,33400,33906.09,13879.0433,1803.56,1804.29,1745.05,90425.04228,1779.81
28/10/2023,33905.96,34500,33867.38,34085.42,4372.527249,1779.78,1803.48,1770.8,34085.17269,1776.48
29/10/2023,34085.42,34763,33937.31,34534.48,5547.095857,1776.48,1811.68,1763.25,48201.56052,1795.74
30/10/2023,34534.48,34871,34077.9,34493.79,10183.77617,1795.63,1830.64,1778.24,80444.07174,1809.69
31/10/2023,34493.51,34732.18,34038.79,34656.4,9282.028668,1809.67,1820,1781.62,80270.49773,1815.14
01/11/2023,34656.38,35647.19,34079.46,35440.1,16197.45982,1815.14,1859,1783.48,139857.4967,1847.74
02/11/2023,35440.1,35997.8,34311.73,34950,13455.65527,1847.74,1875,1785.03,110389.5555,1801.31
03/11/2023,34947.92,34954.6,34100,34731.27,13961.70015,1801.31,1836.16,1777,79637.24134,1833.76
04/11/2023,34730.32,35278.4,34599.85,35087.01,4696.701483,1833.64,1870.32,1825.11,38916.34595,1857.23
05/11/2023,35087.43,35410,34500,35035.42,5892.673293,1857.17,1913.57,1847.46,82496.39954,1893.16
06/11/2023,35035.79,35294.12,34753.66,35059.46,7088.271532,1893.13,1916.13,1870.64,97625.9482,1901.68
07/11/2023,35059.46,35963,34530.67,35416.28,13841.59196,1901.67,1908.07,1851.01,122337.3394,1885.93
08/11/2023,35416.63,36113.59,35103.14,35639.13,12253.15808,1885.93,1905.3,1873.55,74827.09164,1888.84
09/11/2023,35639.13,37999,35555.16,36706.59,29045.85196,1888.86,2131.91,1882.84,290571.5284,2121.3
10/11/2023,36704.01,37548.8,36334.46,37324.83,15183.16854,2120.88,2136.53,2066,148151.5915,2078.57
11/11/2023,37324.84,37424.03,36701.5,37139.12,5344.453828,2078.57,2091.61,2032.14,84815.43691,2053.83
12/11/2023,37139.94,37247,36740.9,37086.03,3317.502786,2053.94,2066.93,2013.5,50912.2359,2046.06
13/11/2023,37086.5,37442.48,36351,36475.67,10543.29565,2046.06,2118.65,2029.28,144429.2032,2053.99
14/11/2023,36475.68,36756.16,34758.64,35554.09,16008.49078,2054.31,2065.48,1933,136319.6702,1979.61
15/11/2023,35554.1,37987,35358.45,37885.35,19941.6757,1979.45,2063.58,1967.19,152595.8827,2059.38
16/11/2023,37885.35,37958.75,35511.11,36161.15,18455.96829,2059.46,2100,1909.37,178044.6334,1961.76
17/11/2023,36161.15,36831.99,35869,36630.38,12218.85138,1961.66,1991.25,1906.15,125667.8374,1961.57
18/11/2023,36631.56,36857.15,36205.89,36594.89,3468.398214,1961.53,1972.38,1917.96,45737.12942,1963.76
19/11/2023,36596.14,37546.62,36404.52,37391.19,4366.448923,1963.75,2016.6,1944.65,55072.30287,2012.29
20/11/2023,37389.06,37784.07,36720,37475.64,14114.0104,2012.68,2067.79,1993.59,146484.6842,2022.55
21/11/2023,37472.76,37675.77,35744.9,35751.89,20837.73934,2022.56,2035.77,1930.86,136174.2001,1933.45
22/11/2023,35755.33,37875,35633,37424.31,17606.9724,1933.52,2092.66,1929.26,146760.1198,2063.94
23/11/2023,37424.31,37653.67,36888,37304.05,7211.317549,2063.95,2089.18,2040.23,84629.71524,2062.78
24/11/2023,37304.04,38454,37257.56,37745.84,17507.89004,2062.51,2134.16,2059.7,127130.6017,2082.61
25/11/2023,37746.29,37920.27,37615.91,37805.99,3567.422449,2082.74,2091.72,2067.11,32637.81834,2084.02
26/11/2023,37806.84,37842.17,37156.72,37462.79,6113.056252,2084,2095.16,2037.8,57167.26389,2063.09
27/11/2023,37462.01,37578.42,36715.1,37241.63,13510.45476,2063.13,2072,1985.72,125768.1595,2027.47
28/11/2023,37241.64,38425.96,36873.55,37838.26,18156.47258,2027.46,2076,1995.29,100207.9153,2049.08
29/11/2023,37838.26,38480,37581.93,37863.84,15162.68883,2048.94,2075.84,2019.63,75542.21726,2029.11
30/11/2023,37864.79,38152.18,37500,37732.27,8081.192484,2029.14,2055.74,2020.96,75775.80127,2053.1
01/12/2023,37732.27,39000,37618.25,38703.54,16395.90198,2053.08,2112.09,2045.99,142736.1284,2088.4
02/12/2023,38706.55,39740,38660.03,39478.95,7540.768818,2088.43,2190.48,2086.97,83470.66011,2165.76
03/12/2023,39467.42,40221.22,39293.02,39984.81,7153.156638,2165.85,2217.78,2150.3,78192.25685,2194.13
04/12/2023,39984.81,42410.46,39983.6,41987.24,21993.05996,2194.12,2274.95,2192.41,156712.8668,2243.29
05/12/2023,41985.53,45000,41384.03,44084.39,24018.76035,2243.25,2309.82,2187.97,167077.7725,2293.97
06/12/2023,44086.33,44290.37,43369,43764.05,15977.55938,2293.96,2312.75,2219.61,134193.6573,2232.8
07/12/2023,43766.41,44057.23,42846.53,43280.95,13055.36691,2233.08,2384,2222.58,159654.7168,2356.57
08/12/2023,43281.11,44754.99,43087.17,44192.87,13579.4086,2356.4,2392.35,2338.25,130139.8192,2358.59
09/12/2023,44192.86,44384.68,43586.14,43723.25,5469.407084,2359.01,2403.37,2329.35,69627.48311,2341.28
10/12/2023,43722.84,44049.51,43562.06,43793.68,3919.094236,2341.48,2377.61,2322.53,44645.61295,2352.29
11/12/2023,43793.67,43811.81,40150,41229.61,25524.67095,2352.71,2354.99,2127.36,193291.0654,2224.06
12/12/2023,41229.61,42088.56,40636.51,41477.39,13414.86774,2224.15,2243.23,2164.82,128295.6889,2202.34
13/12/2023,41477.6,43475,40553.15,42885.54,15798.66423,2202.39,2284.98,2144.52,141516.2879,2260.69
14/12/2023,42887.39,43442.15,41426.76,43027.77,15434.25971,2260.69,2332.39,2229.9,142369.0229,2315.95
15/12/2023,43027.77,43095.71,41640.51,41933.89,10861.72865,2315.81,2318.39,2199.76,122773.5705,2220.31
16/12/2023,41934.84,42680.2,41626.66,42237.29,5315.655823,2220.44,2262,2209.68,49598.43029,2227.29
17/12/2023,42235.23,42367.82,41222,41349.59,6649.064958,2227.19,2247.08,2189.89,56323.14053,2194.75
18/12/2023,41349.59,42754.79,40508.01,42650.01,13394.33475,2194.45,2223.31,2115.22,103052.2313,2218.71
19/12/2023,42650.01,43461.86,41780,42266.22,13403.93448,2218.58,2254.14,2134.43,122574.0237,2177.27
20/12/2023,42266.25,44324.86,42184.48,43674.77,19307.10896,2177.32,2264.85,2156.96,164826.6804,2202
21/12/2023,43673.11,44250,43295.78,43875.32,13170.97282,2201.93,2279.65,2182.83,136641.486,2239.92
22/12/2023,43875.56,44424.36,43412.82,44013.73,10733.55348,2239.92,2344.26,2230.66,173481.6649,2326.35
23/12/2023,44013.65,44033.84,43333.35,43726.35,4075.08954,2326.49,2332.69,2266.79,71690.42077,2309.58
24/12/2023,43728.36,43985.67,42614.17,43025.03,4947.001656,2309.51,2327.66,2244.79,66756.02178,2265.33
25/12/2023,43025.02,43818.29,42755.35,43589.67,4799.731048,2265.45,2304.93,2253.96,46049.0145,2271.53
26/12/2023,43589.67,43605,41600.67,42515.53,13035.02746,2271.42,2275.2,2148.1,112774.7713,2230.91
27/12/2023,42521.21,43709.98,42111.47,43474.4,12917.48404,2230.93,2393.39,2212.12,167830.7419,2380.66
28/12/2023,43469.06,43830.34,42265.08,42581.23,13583.916,2380.54,2448.25,2336.7,187887.7924,2344.94
29/12/2023,42581.23,43137.1,41300,42063.45,16756.43324,2345.08,2386.99,2255.78,155499.3755,2299.37
30/12/2023,42064.22,42593.73,41518.19,42141.03,11609.82377,2299.17,2322.86,2267.63,66344.10815,2291.15
31/12/2023,42139.32,42850,41964.68,42288.06,11397.57304,2291.51,2320.48,2259.1,94453.26053,2281.07
01/01/2024,42288.58,44240.8,42175.65,44220.78,7977.728511,2281.03,2353.33,2264.86,65735.83713,2352.76
02/01/2024,44220.78,45925.82,44195.13,44972.8,29583.38408,2352.8,2433.19,2342.19,146957.4184,2356.16
03/01/2024,44972.81,45519.32,40625.68,42862.44,32281.85234,2356.27,2385.66,2100,238855.8731,2210.49
04/01/2024,42860.58,44800,42650,44193.29,18193.81684,2210.49,2297.64,2203.1,139871.1059,2269.47
05/01/2024,44198.35,44443.37,42450,44186.59,18073.09561,2269.48,2278.84,2207.6,103166.138,2270.35
06/01/2024,44187.76,44260.95,43436.5,43992.44,5691.434603,2270.29,2271.72,2217,43380.28085,2241.87
07/01/2024,43992.79,44510.01,43629.7,43950.28,5931.346507,2241.81,2258.57,2206.66,44609.45118,2222.69
08/01/2024,43954.52,47330,43200.44,46995.1,26447.17327,2222.86,2360.81,2167.68,124227.6609,2332.51
09/01/2024,46995.09,47901,44701.54,46124.08,26305.56366,2332.52,2376.1,2228.42,180275.7377,2344.93
10/01/2024,46120.79,47732.5,44320.01,46666.11,36534.39766,2344.97,2644.42,2340.77,317568.8922,2584.77
11/01/2024,46678.54,49102.29,45555.55,46342.66,38150.89479,2584.85,2691.07,2567.08,237306.4718,2618.31
12/01/2024,46344.96,46522.2,41444.97,42773.03,46862.43347,2618.37,2717.89,2455,254977.6355,2522.03
13/01/2024,42775.1,43250,42427,42839.33,10998.76404,2522.02,2589.97,2496.41,121668.1901,2578.12
14/01/2024,42839.32,43064.13,41680.73,41697.33,7834.261554,2578.13,2578.96,2467.97,103969.5028,2470.66
15/01/2024,41698.13,43331.91,41680,42490.16,10869.45831,2470.65,2551.77,2468.6,72919.1616,2509.94
16/01/2024,42481.69,43569.23,42028.02,43130.45,18180.44054,2509.85,2614.04,2498.25,98820.86634,2586.83
17/01/2024,43130.35,43185.47,42160,42739.49,16381.84072,2586.46,2592.5,2505.19,78118.40218,2527.94
18/01/2024,42737.68,42877.22,40600.05,41293.5,25097.42399,2528.02,2547.67,2423.43,128802.6178,2468.82
19/01/2024,41290.57,42159.52,40236.49,41624.07,22745.55271,2468.82,2502.14,2412.4,96947.2038,2490.13
20/01/2024,41623.94,41846.15,41418.55,41666.67,4836.63125,2489.98,2489.98,2452.02,27547.90443,2470.44
21/01/2024,41666.67,41858.59,41472.49,41554.05,3138.262944,2470.51,2480.69,2451.26,20818.01056,2455.52
22/01/2024,41553.92,41658,39372.44,39524.27,26539.34339,2455.09,2464.33,2301,152916.3952,2311.34
23/01/2024,39524.27,40144.49,38501,39878.3,21966.56335,2311.52,2349.07,2165.01,186226.7517,2240.81
24/01/2024,39878.28,40527.26,39382.15,40077.78,17438.97735,2241.1,2262.88,2195.32,72772.97341,2234.06
25/01/2024,40079.87,40282.87,39503,39941.66,12978.73312,2234.34,2241.35,2169.47,75539.58539,2217.3
26/01/2024,39941.66,42243.14,39805.95,41814.8,19359.37921,2217.29,2281.72,2194.88,94910.5413,2267.34
27/01/2024,41814.96,42199.99,41383.94,42126.55,3774.450564,2267.47,2282.54,2250.9,30982.52441,2268.07
28/01/2024,42126.55,42839.07,41617.53,42034.59,4298.442638,2268.12,2307.97,2239.3,39248.46861,2256.51
29/01/2024,42034.57,43326.77,41787.35,43306.18,12529.09256,2256.47,2322.55,2233.15,63329.25489,2317.42
30/01/2024,43303.3,43872.99,42680.2,42942.78,16384.6122,2317.63,2391.91,2296.86,96526.62504,2342.96
31/01/2024,42937.72,43741.94,42265.77,42548.08,15320.62044,2342.96,2352.17,2262.47,85201.86397,2281.6
01/02/2024,42545.47,43276.19,41846.04,43078.81,11526.63383,2281.55,2310.97,2239.04,62864.7814,2303.61
02/02/2024,43080.38,43700,42527.58,43181.66,12202.24126,2303.66,2323.4,2280.43,50538.333,2308.03
03/02/2024,43183.62,43358.13,42863.58,43010.67,2254.453355,2308.06,2328.42,2292.29,17826.99315,2295.97
04/02/2024,43007.82,43100,42228.01,42568.55,2643.251649,2295.97,2309.45,2266.14,29623.64332,2288.82
05/02/2024,42571.91,43520,42235,42657.67,8756.878069,2288.82,2336.1,2268,44870.3655,2298.91
06/02/2024,42658.3,43372.79,42516.07,43095.79,7940.368309,2298.93,2392.65,2295.79,102729.5793,2372.09
07/02/2024,43097.16,44430,42760.44,44343.61,12440.36853,2372.09,2446.9,2352.34,81310.98318,2424.55
08/02/2024,44345.94,45637.38,44335,45305.2,19283.80581,2424.71,2462.69,2410.77,111654.9081,2419.78
09/02/2024,45304.83,48230.02,45252.93,47160.41,22108.85068,2419.78,2524.11,2418.79,121261.7651,2487.84
10/02/2024,47157.01,48179.43,46889.53,47767.06,5663.309891,2487.87,2518.02,2473.32,33777.58282,2501.08
11/02/2024,47767.06,48614,47590.3,48316.3,5243.126071,2501.08,2540.57,2494.42,37979.95085,2508.11
12/02/2024,48321.14,50363.42,47715.67,49941.81,18545.08726,2508.49,2666.66,2472.17,115679.3629,2661.03
13/02/2024,49941.95,50423.42,48327.81,49725.36,20471.5679,2661.13,2687.13,2590.41,128589.0931,2641.63
14/02/2024,49724.55,52111,49253.92,51858.59,20249.9437,2641.84,2788.95,2619.36,110804.3856,2777.56
15/02/2024,51858.51,52890,51353.49,51934.29,18465.04404,2777.37,2868.68,2761.9,123679.7688,2825.94
16/02/2024,51935.23,52608.2,51597.87,52162.64,13816.27351,2825.88,2860.28,2745.48,108579.8359,2803.89
17/02/2024,52162.65,52214.05,50642.36,51666.22,5387.348658,2804.09,2806.8,2719.73,50463.18174,2786.83
18/02/2024,51666.23,52400,51174.38,52153.63,3997.171439,2787.12,2896.74,2765.55,64492.75637,2882.06
19/02/2024,52153.63,52501.01,51687.98,51787.05,6009.01452,2881.91,2985,2857.33,102810.47,2945.43
20/02/2024,51787.05,53000,50764.01,52277.52,15888.876,2944.94,3033.53,2873.82,162450.2496,3015.56
21/02/2024,52277.53,52394.91,50628.6,51851.67,13735.03407,3015.53,3017.99,2868.32,168311.0769,2968.37
22/02/2024,51851.46,52076,50905.65,51258.7,13104.51408,2968.37,3035.84,2906.13,159019.683,2969.77
23/02/2024,51260.29,51512.68,50513.01,50747.05,11679.16626,2969.75,2991.94,2905.71,95313.32394,2921.79
24/02/2024,50746.98,51696.19,50576.55,51570.65,3448.965768,2921.76,3005.28,2906.2,46828.08721,2992.66
25/02/2024,51568.63,51967.82,51275.01,51731,3617.401068,2992.41,3121.04,2983.45,86028.20848,3113.17
26/02/2024,51730.96,54980,50901.23,54533.48,22422.38764,3113.37,3198.77,3036.62,149112.0568,3178.34
27/02/2024,54530.32,57646.81,54490.8,57077.07,28791.48652,3178.28,3291.36,3167.8,144336.79,3243.84
28/02/2024,57077.08,64100,56723.48,62518.9,48265.67212,3244.35,3492.31,3185,231321.8569,3386.64
29/02/2024,62520.06,63675.48,60355.61,61179.03,36825.89535,3386.64,3521.99,3302.1,184874.5204,3341.78
01/03/2024,61179.03,63267.18,60788.33,62436.72,24696.65693,3341.78,3454.95,3340.15,108273.1233,3436
02/03/2024,62439.74,62500,61623.39,62045.78,6882.384103,3436.37,3462,3398.14,59797.37297,3424.04
03/03/2024,62045.78,63260,61388,63154.49,7314.1763,3423.77,3493.78,3363.59,65187.62063,3489.53
04/03/2024,63155.74,68602.98,62300,68360.14,40600.36657,3489.95,3650,3430,152726.4994,3633.23
05/03/2024,68356.7,69324.58,59224.68,63800.78,65575.09537,3632.92,3829.93,3205,365410.4775,3557.41
06/03/2024,63802.15,67654.06,62832.39,66122.28,34655.98799,3557.42,3903.42,3502,219365.5685,3821.82
07/03/2024,66115.48,68098.09,65599.63,66938.21,22228.3674,3822.1,3941.57,3736.5,137053.143,3875.28
08/03/2024,66938.21,70199,66157.09,68289.16,33749.52798,3875.42,4000,3826.37,165705.3587,3892.6
09/03/2024,68289.16,68700.41,68047.62,68480,9005.509922,3892.62,3951.37,3880,62180.56432,3913.55
10/03/2024,68480.01,70000,68221.13,69032.12,12163.05713,3913.84,3972.17,3800.01,84572.21008,3881.96
11/03/2024,69032.8,72943.98,67112.21,72110.98,32332.72583,3882.48,4091.67,3730.72,189041.0703,4066.21
12/03/2024,72110.98,73027.63,68603,71475.93,29420.19278,4066.95,4093.88,3828.83,174639.8182,3980.34
13/03/2024,71473.43,73709.99,71337.3,73135.04,21455.92196,3980.31,4085.57,3934.52,133886.8277,4007.7
14/03/2024,73135.04,73835.57,68454.47,71364.58,34226.60262,4007.79,4013.25,3714.53,190612.3456,3880.45
15/03/2024,71364.58,72414.96,65565.7,69506.88,40195.84231,3880.45,3932.39,3566.38,252124.7992,3742.95
16/03/2024,69514.87,70050,64774.05,65254.22,16532.8253,3743.29,3781.4,3466.55,116692.6818,3520.1
17/03/2024,65254.22,68877.82,64505,68343.64,12631.85084,3520.24,3676.76,3410.78,109583.5422,3641.02
18/03/2024,68354.29,68933.71,66562.65,67613.04,20057.3758,3641.51,3642.56,3454.3,119847.0523,3520.66
19/03/2024,67609.39,68136.39,61506,61906.27,40111.97554,3520.52,3547.97,3147.81,257986.0719,3156.97
20/03/2024,61902.57,68150,60771.14,67858.8,38590.78345,3156.94,3536.72,3057.5,324768.0338,3516.68
21/03/2024,67855.88,68234.56,64525,65484.7,18523.96247,3517.02,3586.59,3410.45,148636.0045,3491.78
22/03/2024,65478.98,66651.1,62258.36,63814.56,17807.6593,3491.78,3542.56,3250.33,163488.1094,3337.41
23/03/2024,63814.56,66029.09,63013.19,63998.86,7395.082704,3337.38,3436.39,3271.47,94959.72107,3330.05
24/03/2024,63998.87,67637.6,63785.57,67204.93,6535.827651,3330.28,3471.22,3300,60606.08564,3454.67
25/03/2024,67212.69,71269.92,66381.84,69890.28,22228.13803,3454.88,3661.7,3418.61,119411.5712,3591.02
26/03/2024,69895.6,71582.96,69269.69,69992.4,15697.73441,3590.61,3681.9,3544,97999.11895,3587.67
27/03/2024,69994.9,71789.85,68369.62,69435.96,18703.73738,3587.5,3665.95,3458,113287.8406,3499.56
28/03/2024,69437.16,71635.99,68841.01,70801.18,15224.17928,3499.62,3612.3,3462.44,82506.63592,3561.1
29/03/2024,70804.06,70941.7,69036.95,69903.75,7365.032044,3561.12,3584.9,3473.42,60142.83952,3511.08
30/03/2024,69903.74,70363.25,69569.03,69626.87,3262.623319,3511.21,3568.13,3488.08,49286.06943,3507.51
31/03/2024,69623.86,71399.91,69587.86,71288.9,4424.669554,3507.31,3654.87,3505.76,53825.13202,3645.48
01/04/2024,71291.5,71313.8,68055.15,69681.82,13916.60017,3645.55,3646.38,3413.86,97053.82916,3505.85
02/04/2024,69681.85,69711,64521.61,65464.14,23496.58634,3505.95,3507.69,3211.41,148814.9657,3279.64
03/04/2024,65472,66944.06,64500,65987.92,14506.55935,3279.71,3369.43,3202.8,99323.08867,3312.43
04/04/2024,65984.18,69367.19,65073.95,68525.23,18624.0814,3312.42,3444.95,3251.91,108312.2115,3329.39
05/04/2024,68528.69,68783.99,66000,67856.51,15515.82134,3329.41,3348.33,3210.99,82464.5087,3319.26
06/04/2024,67856.51,69685,67469.19,68919.89,3985.441678,3319.1,3398.8,3308.7,35789.96297,3352.66
07/04/2024,68919.57,70312,68846.23,69350.34,5766.419384,3352.87,3459.52,3345.36,40642.58459,3453.67
08/04/2024,69350.36,72777,69037.33,71622.53,16648.69284,3453.69,3729.16,3406.93,117580.324,3694.56
09/04/2024,71616.31,71761.37,68200,69117.01,15143.52341,3694.26,3726.79,3450.6,104295.6654,3504.58
10/04/2024,69115.79,71159.6,67463.07,70634.04,16655.9878,3504.24,3562.51,3411.59,83472.76786,3546
11/04/2024,70638.4,71305.86,69530,70020.73,11001.16448,3546.07,3617.97,3473.6,73843.0683,3503.06
12/04/2024,70020.71,71265.74,65110.31,67148.61,23509.75554,3503.06,3553.03,3100,158974.4186,3239.31
13/04/2024,67148.62,69100,60822.01,64024.77,27548.47241,3238.98,3302.32,2850,241260.3461,3011.39
14/04/2024,64021.36,65890.91,62150,65777.05,21604.05148,3012.01,3175.72,2911.23,160742.9329,3158.06
15/04/2024,65764.56,66928.82,62315.08,63452.18,21672.73701,3158.2,3281.21,3025,129021.8761,3103.13
16/04/2024,63452.18,64400,61645.09,63814.94,17710.28213,3103.4,3128.28,2990,117411.005,3085.25
17/04/2024,63814.94,64524.14,59648.33,61279.36,21812.15298,3085.41,3124.03,2914.01,122585.7756,2984.98
18/04/2024,61275.73,64210,60816.07,63513.85,15249.84211,2984.9,3100.8,2952.53,91513.42191,3065.82
19/04/2024,63514.84,65498.99,59573.32,63848.37,22838.07934,3065.8,3128.99,2865.71,126465.0625,3057.93
20/04/2024,63841.96,65463.08,63121.15,64968.87,5157.407265,3057.9,3172.3,3019.11,42703.49659,3157.01
21/04/2024,64960.82,65725.81,64250,64952.92,4487.487232,3156.62,3198.46,3117.46,34111.8484,3148.1
22/04/2024,64952.92,67272.73,64520,66859.17,10977.05179,3148.06,3237.41,3129.68,70530.52584,3201.46
23/04/2024,66856.07,67225.66,65823.66,66414.16,8840.167498,3201.67,3266.4,3153.41,69940.41365,3219.49
24/04/2024,66418,67077.97,63542.56,64255.78,15083.55243,3219.42,3293.4,3102.62,88784.32655,3138.91
25/04/2024,64255.77,65287.69,62747.18,64484.44,13256.29878,3139.27,3191.94,3071.79,95350.39969,3155.36
26/04/2024,64484.44,64810,63287.76,63742.39,10151.96248,3155.27,3166.66,3101.01,69330.93638,3130
27/04/2024,63742.39,63900,62389,63422,5312.167413,3130.04,3281.92,3067.27,65631.202,3253.04
28/04/2024,63422.34,64333.33,62743.81,63108.94,4415.968316,3253.04,3356.31,3239.72,66716.10732,3262.6
29/04/2024,63109.76,64200,61741.01,63844.85,10712.13554,3262.99,3287.15,3114.56,85704.21546,3215.53
30/04/2024,63845.01,64727.81,59040.3,60622.1,21106.65541,3215.89,3249.66,2916.34,122376.4789,3011.4
01/05/2024,60621.2,60785.49,56500,58265.59,26611.93127,3011.24,3020.26,2814.12,148775.7393,2968.12
02/05/2024,58267.81,59641.03,56903.79,59071.89,13593.00906,2968.18,3016.07,2890.28,74253.44636,2986.32
03/05/2024,59070.3,63365.72,58821.05,62913.03,15954.29033,2986.12,3128.04,2958.55,82328.62907,3103.27
04/05/2024,62913.03,64546,62565.82,63902.88,6414.574644,3104.11,3167.85,3093.87,37445.21056,3117.41
05/05/2024,63902.88,64636.75,62908.34,64023.45,4474.519592,3117.52,3171.64,3073.7,38526.42778,3136.95
06/05/2024,64023.45,65523.44,62704.48,63162.24,11241.77217,3136.77,3221.41,3045.59,79596.6595,3062.69
07/05/2024,63161.35,64415.06,62252.64,62315.76,8994.93773,3062.69,3129.9,3000,62108.80447,3005.78
08/05/2024,62315.75,63013.05,60851.04,61169.53,7486.425968,3006.09,3038.17,2937.09,52553.55511,2972.82
09/05/2024,61169.53,63424.14,60601.6,63073.57,8360.055382,2972.81,3058.43,2949.52,56610.30198,3035.92
10/05/2024,63073.55,63470,60150,60787.47,11511.12991,3035.92,3053.53,2878.38,79016.14737,2909.43
11/05/2024,60787.99,61482,60450.13,60814.63,2338.068108,2909.38,2943.64,2885.8,26841.15469,2911.75
12/05/2024,60814.64,61843.45,60576.05,61453.02,2694.975779,2911.77,2954.16,2900.59,23851.53354,2927.75
13/05/2024,61453.01,63456.18,60738.51,62932.37,9170.808651,2927.72,2994.74,2864.35,81949.54699,2950.21
14/05/2024,62927.44,63103.02,61024.51,61539.84,13456.61308,2950.09,2988,2858.76,84843.49382,2880.4
15/05/2024,61539.7,66480,61299.57,66244.69,21821.38859,2880.39,3041.53,2862.36,102425.7552,3033.2
16/05/2024,66244.68,66772.83,64588.5,65252.18,12012.70197,3033.23,3041.71,2923.73,79847.19016,2945.11
17/05/2024,65252.17,67500,65113.46,67046.33,11710.00724,2944.86,3122.08,2932.68,80378.06214,3093.39
18/05/2024,67046.34,67407.79,66624.06,66923.87,3880.58114,3093.2,3148,3085.07,35887.59341,3123.99
19/05/2024,66923.87,67701.91,65852.02,66261.62,3565.113462,3123.76,3137.64,3053.74,36279.72976,3070.9
20/05/2024,66260.04,71560.9,66057.03,71432.17,20415.88692,3070.83,3695,3048.58,280881.2056,3661.52
21/05/2024,71432.16,71980,69146.01,70142.84,16102.06133,3661.51,3841.24,3625.58,253191.4804,3789.37
22/05/2024,70142.88,70659.99,68887.52,69109.93,10889.10301,3789.41,3813.25,3653.11,152993.4583,3735.99
23/05/2024,69109.93,70066.95,66259,67940.45,14340.27844,3736.02,3947,3521.24,309961.2531,3780.83
24/05/2024,67932.79,69278.75,66587.91,68547.8,10374.95988,3780.42,3827.99,3627.53,112184.8378,3726.89
